hospital_id,survey_id,overall_rating,comments,optional_fields_omitted
Hospital #410,S08183,5,"Excellent care from Dr. Smith",0
Hospital #410,S08184,4,"Clean facilities",0
Hospital #410,S08185,5,"Quick and efficient service",1
Hospital #410,S08186,4,"Professional environment",0
Hospital #410,S08187,5,"Clean facilities",1
Hospital #410,S08188,5,"Good experience overall",0
Hospital #410,S08189,5,"Very satisfied with treatment",1
Hospital #410,S08190,5,"Excellent care from Dr. Smith",1
Hospital #410,S08191,5,"Nursing staff was attentive",1
Hospital #410,S08192,5,"Very satisfied with treatment",1
Hospital #410,S08193,4,"Good experience overall",0
Hospital #410,S08194,4,"Clean facilities",1
Hospital #410,S08195,4,"Excellent care from Dr. Smith",1
Hospital #410,S08196,5,"Excellent care from Dr. Smith",0
Hospital #410,S08197,3,"Unresolved complaints",2
Hospital #410,S08198,2,"Discharged too early",0
Hospital #410,S08199,2,"Poor communication about diagnosis",1
Hospital #410,S08200,2,"Medication explanation unclear",1
Hospital #411,S08201,4,"Nursing staff was attentive",1
Hospital #411,S08202,4,"Good experience overall",0
Hospital #411,S08203,4,"Good experience overall",0
Hospital #411,S08204,4,"Very satisfied with treatment",1
Hospital #411,S08205,5,"Clean facilities",1
Hospital #411,S08206,4,"Very satisfied with treatment",0
Hospital #411,S08207,5,"Good experience overall",1
Hospital #411,S08208,5,"Would recommend to friends",0
Hospital #411,S08209,5,"Very satisfied with treatment",0
Hospital #411,S08210,4,"Would recommend to friends",0
Hospital #411,S08211,5,"Quick and efficient service",0
Hospital #411,S08212,4,"Very satisfied with treatment",1
Hospital #411,S08213,5,"Clean facilities",1
Hospital #411,S08214,5,"Professional environment",0
Hospital #411,S08215,5,"Would recommend to friends",1
Hospital #411,S08216,5,"Excellent care from Dr. Smith",0
Hospital #411,S08217,3,"Medication explanation unclear",0
Hospital #411,S08218,2,"Billing issues unresolved",2
Hospital #411,S08219,3,"Average service at best",0
Hospital #411,S08220,1,"Long wait time in ER",2
Hospital #412,S08221,4,"Would recommend to friends",1
Hospital #412,S08222,5,"Excellent care from Dr. Smith",0
Hospital #412,S08223,4,"Professional environment",1
Hospital #412,S08224,4,"Professional environment",0
Hospital #412,S08225,4,"Would recommend to friends",0
Hospital #412,S08226,5,"Nursing staff was attentive",0
Hospital #412,S08227,5,"Very satisfied with treatment",1
Hospital #412,S08228,4,"Quick and efficient service",0
Hospital #412,S08229,4,"Professional environment",0
Hospital #412,S08230,4,"Quick and efficient service",0
Hospital #412,S08231,4,"Good experience overall",1
Hospital #412,S08232,4,"Professional environment",0
Hospital #412,S08233,4,"Excellent care from Dr. Smith",1
Hospital #412,S08234,5,"Excellent care from Dr. Smith",1
Hospital #412,S08235,4,"Good experience overall",0
Hospital #412,S08236,4,"Excellent care from Dr. Smith",1
Hospital #412,S08237,2,"Average service at best",2
Hospital #412,S08238,2,"Long wait time in ER",2
Hospital #412,S08239,3,"Poor communication about diagnosis",1
Hospital #412,S08240,1,"Discharged too early",1
Hospital #413,S08241,4,"Would recommend to friends",1
Hospital #413,S08242,4,"Would recommend to friends",1
Hospital #413,S08243,5,"Professional environment",1
Hospital #413,S08244,4,"Would recommend to friends",1
Hospital #413,S08245,5,"Quick and efficient service",1
Hospital #413,S08246,4,"Very satisfied with treatment",0
Hospital #413,S08247,5,"Quick and efficient service",1
Hospital #413,S08248,5,"Clean facilities",0
Hospital #413,S08249,5,"Nursing staff was attentive",0
Hospital #413,S08250,4,"Would recommend to friends",1
Hospital #413,S08251,5,"Good experience overall",0
Hospital #413,S08252,5,"Clean facilities",0
Hospital #413,S08253,4,"Good experience overall",0
Hospital #413,S08254,4,"Clean facilities",1
Hospital #413,S08255,5,"Nursing staff was attentive",1
Hospital #413,S08256,5,"Would recommend to friends",1
Hospital #413,S08257,3,"Rude front desk staff",2
Hospital #413,S08258,3,"Billing issues unresolved",1
Hospital #413,S08259,1,"Long wait time in ER",2
Hospital #413,S08260,2,"Discharged too early",1
Hospital #414,S08261,4,"Very satisfied with treatment",1
Hospital #414,S08262,5,"Excellent care from Dr. Smith",0
Hospital #414,S08263,5,"Nursing staff was attentive",0
Hospital #414,S08264,5,"Clean facilities",1
Hospital #414,S08265,5,"Nursing staff was attentive",0
Hospital #414,S08266,4,"Very satisfied with treatment",0
Hospital #414,S08267,4,"Very satisfied with treatment",1
Hospital #414,S08268,5,"Good experience overall",0
Hospital #414,S08269,4,"Good experience overall",0
Hospital #414,S08270,4,"Clean facilities",1
Hospital #414,S08271,4,"Would recommend to friends",1
Hospital #414,S08272,5,"Very satisfied with treatment",1
Hospital #414,S08273,4,"Good experience overall",0
Hospital #414,S08274,5,"Excellent care from Dr. Smith",1
Hospital #414,S08275,4,"Clean facilities",0
Hospital #414,S08276,5,"Would recommend to friends",1
Hospital #414,S08277,1,"Unresolved complaints",0
Hospital #414,S08278,3,"Unresolved complaints",0
Hospital #414,S08279,3,"Billing issues unresolved",1
Hospital #414,S08280,3,"Medication explanation unclear",0
Hospital #415,S08281,4,"Would recommend to friends",1
Hospital #415,S08282,4,"Nursing staff was attentive",0
Hospital #415,S08283,4,"Nursing staff was attentive",0
Hospital #415,S08284,4,"Quick and efficient service",0
Hospital #415,S08285,4,"Nursing staff was attentive",1
Hospital #415,S08286,5,"Very satisfied with treatment",1
Hospital #415,S08287,5,"Nursing staff was attentive",0
Hospital #415,S08288,5,"Good experience overall",0
Hospital #415,S08289,5,"Excellent care from Dr. Smith",0
Hospital #415,S08290,4,"Quick and efficient service",0
Hospital #415,S08291,4,"Nursing staff was attentive",1
Hospital #415,S08292,5,"Would recommend to friends",0
Hospital #415,S08293,4,"Professional environment",1
Hospital #415,S08294,4,"Very satisfied with treatment",1
Hospital #415,S08295,5,"Would recommend to friends",0
Hospital #415,S08296,4,"Clean facilities",0
Hospital #415,S08297,3,"Long wait time in ER",2
Hospital #415,S08298,1,"Medication explanation unclear",0
Hospital #415,S08299,2,"Discharged too early",0
Hospital #415,S08300,3,"Medication explanation unclear",0
Hospital #416,S08301,4,"Quick and efficient service",0
Hospital #416,S08302,5,"Quick and efficient service",0
Hospital #416,S08303,4,"Quick and efficient service",1
Hospital #416,S08304,5,"Very satisfied with treatment",0
Hospital #416,S08305,4,"Professional environment",0
Hospital #416,S08306,4,"Good experience overall",1
Hospital #416,S08307,5,"Excellent care from Dr. Smith",1
Hospital #416,S08308,5,"Nursing staff was attentive",0
Hospital #416,S08309,5,"Quick and efficient service",1
Hospital #416,S08310,5,"Quick and efficient service",1
Hospital #416,S08311,5,"Excellent care from Dr. Smith",1
Hospital #416,S08312,4,"Quick and efficient service",0
Hospital #416,S08313,5,"Excellent care from Dr. Smith",0
Hospital #416,S08314,5,"Professional environment",1
Hospital #416,S08315,5,"Good experience overall",0
Hospital #416,S08316,5,"Would recommend to friends",1
Hospital #416,S08317,2,"Rude front desk staff",2
Hospital #416,S08318,1,"Poor communication about diagnosis",0
Hospital #416,S08319,2,"Long wait time in ER",0
Hospital #416,S08320,1,"Average service at best",0
Hospital #417,S08321,5,"Quick and efficient service",0
Hospital #417,S08322,4,"Very satisfied with treatment",0
Hospital #417,S08323,5,"Quick and efficient service",0
Hospital #417,S08324,4,"Nursing staff was attentive",0
Hospital #417,S08325,5,"Very satisfied with treatment",0
Hospital #417,S08326,4,"Good experience overall",0
Hospital #417,S08327,5,"Clean facilities",1
Hospital #417,S08328,5,"Clean facilities",1
Hospital #417,S08329,5,"Quick and efficient service",1
Hospital #417,S08330,4,"Good experience overall",1
Hospital #417,S08331,4,"Quick and efficient service",1
Hospital #417,S08332,5,"Good experience overall",1
Hospital #417,S08333,5,"Quick and efficient service",1
Hospital #417,S08334,4,"Excellent care from Dr. Smith",0
Hospital #417,S08335,4,"Professional environment",1
Hospital #417,S08336,5,"Excellent care from Dr. Smith",1
Hospital #417,S08337,3,"Average service at best",1
Hospital #417,S08338,1,"Medication explanation unclear",2
Hospital #417,S08339,3,"Rude front desk staff",2
Hospital #417,S08340,3,"Medication explanation unclear",0
Hospital #418,S08341,4,"Quick and efficient service",0
Hospital #418,S08342,4,"Clean facilities",0
Hospital #418,S08343,4,"Very satisfied with treatment",0
Hospital #418,S08344,4,"Nursing staff was attentive",0
Hospital #418,S08345,4,"Would recommend to friends",0
Hospital #418,S08346,4,"Very satisfied with treatment",0
Hospital #418,S08347,5,"Excellent care from Dr. Smith",0
Hospital #418,S08348,4,"Good experience overall",1
Hospital #418,S08349,4,"Good experience overall",0
Hospital #418,S08350,4,"Quick and efficient service",0
Hospital #418,S08351,4,"Nursing staff was attentive",0
Hospital #418,S08352,4,"Clean facilities",1
Hospital #418,S08353,5,"Would recommend to friends",0
Hospital #418,S08354,5,"Would recommend to friends",0
Hospital #418,S08355,4,"Excellent care from Dr. Smith",0
Hospital #418,S08356,4,"Good experience overall",1
Hospital #418,S08357,2,"Long wait time in ER",1
Hospital #418,S08358,3,"Poor communication about diagnosis",2
Hospital #418,S08359,3,"Discharged too early",0
Hospital #418,S08360,1,"Discharged too early",0
Hospital #419,S08361,4,"Would recommend to friends",0
Hospital #419,S08362,5,"Professional environment",0
Hospital #419,S08363,4,"Nursing staff was attentive",1
Hospital #419,S08364,4,"Good experience overall",0
Hospital #419,S08365,5,"Nursing staff was attentive",1
Hospital #419,S08366,4,"Would recommend to friends",1
Hospital #419,S08367,5,"Very satisfied with treatment",1
Hospital #419,S08368,4,"Good experience overall",1
Hospital #419,S08369,4,"Excellent care from Dr. Smith",0
Hospital #419,S08370,4,"Very satisfied with treatment",1
Hospital #419,S08371,4,"Professional environment",0
Hospital #419,S08372,5,"Clean facilities",0
Hospital #419,S08373,5,"Quick and efficient service",1
Hospital #419,S08374,5,"Nursing staff was attentive",1
Hospital #419,S08375,4,"Nursing staff was attentive",0
Hospital #419,S08376,5,"Clean facilities",0
Hospital #419,S08377,1,"Billing issues unresolved",1
Hospital #419,S08378,3,"Medication explanation unclear",2
Hospital #419,S08379,3,"Unresolved complaints",2
Hospital #419,S08380,1,"Long wait time in ER",0
Hospital #420,S08381,4,"Very satisfied with treatment",1
Hospital #420,S08382,5,"Good experience overall",1
Hospital #420,S08383,5,"Excellent care from Dr. Smith",0
Hospital #420,S08384,5,"Would recommend to friends",1
Hospital #420,S08385,4,"Would recommend to friends",0
Hospital #420,S08386,5,"Nursing staff was attentive",1
Hospital #420,S08387,5,"Would recommend to friends",0
Hospital #420,S08388,4,"Would recommend to friends",1
Hospital #420,S08389,4,"Clean facilities",1
Hospital #420,S08390,5,"Professional environment",1
Hospital #420,S08391,4,"Quick and efficient service",0
Hospital #420,S08392,4,"Nursing staff was attentive",0
Hospital #420,S08393,5,"Very satisfied with treatment",0
Hospital #420,S08394,4,"Professional environment",1
Hospital #420,S08395,5,"Very satisfied with treatment",1
Hospital #420,S08396,4,"Good experience overall",1
Hospital #420,S08397,1,"Poor communication about diagnosis",1
Hospital #420,S08398,1,"Rude front desk staff",0
Hospital #420,S08399,1,"Unresolved complaints",2
Hospital #420,S08400,2,"Unresolved complaints",2
Hospital #421,S08401,4,"Quick and efficient service",1
Hospital #421,S08402,4,"Excellent care from Dr. Smith",0
Hospital #421,S08403,5,"Would recommend to friends",0
Hospital #421,S08404,5,"Professional environment",0
Hospital #421,S08405,4,"Professional environment",0
Hospital #421,S08406,4,"Excellent care from Dr. Smith",1
Hospital #421,S08407,5,"Good experience overall",1
Hospital #421,S08408,5,"Nursing staff was attentive",0
Hospital #421,S08409,5,"Nursing staff was attentive",0
Hospital #421,S08410,5,"Good experience overall",0
Hospital #421,S08411,5,"Nursing staff was attentive",1
Hospital #421,S08412,4,"Professional environment",0
Hospital #421,S08413,4,"Very satisfied with treatment",1
Hospital #421,S08414,5,"Excellent care from Dr. Smith",0
Hospital #421,S08415,5,"Clean facilities",0
Hospital #421,S08416,4,"Clean facilities",0
Hospital #421,S08417,1,"Discharged too early",1
Hospital #421,S08418,3,"Long wait time in ER",2
Hospital #421,S08419,1,"Average service at best",0
Hospital #421,S08420,2,"Medication explanation unclear",1
Hospital #422,S08421,4,"Good experience overall",1
Hospital #422,S08422,4,"Nursing staff was attentive",1
Hospital #422,S08423,4,"Professional environment",0
Hospital #422,S08424,4,"Clean facilities",0
Hospital #422,S08425,5,"Clean facilities",1
Hospital #422,S08426,5,"Quick and efficient service",0
Hospital #422,S08427,4,"Quick and efficient service",1
Hospital #422,S08428,4,"Professional environment",1
Hospital #422,S08429,4,"Excellent care from Dr. Smith",1
Hospital #422,S08430,5,"Nursing staff was attentive",0
Hospital #422,S08431,4,"Quick and efficient service",1
Hospital #422,S08432,5,"Very satisfied with treatment",1
Hospital #422,S08433,5,"Professional environment",1
Hospital #422,S08434,5,"Quick and efficient service",0
Hospital #422,S08435,5,"Clean facilities",1
Hospital #422,S08436,5,"Nursing staff was attentive",1
Hospital #422,S08437,3,"Rude front desk staff",2
Hospital #422,S08438,1,"Average service at best",1
Hospital #422,S08439,1,"Billing issues unresolved",1
Hospital #422,S08440,2,"Average service at best",0
Hospital #423,S08441,5,"Quick and efficient service",1
Hospital #423,S08442,4,"Quick and efficient service",0
Hospital #423,S08443,4,"Clean facilities",0
Hospital #423,S08444,4,"Very satisfied with treatment",0
Hospital #423,S08445,4,"Good experience overall",1
Hospital #423,S08446,4,"Professional environment",0
Hospital #423,S08447,4,"Nursing staff was attentive",1
Hospital #423,S08448,5,"Professional environment",1
Hospital #423,S08449,5,"Professional environment",1
Hospital #423,S08450,4,"Nursing staff was attentive",1
Hospital #423,S08451,4,"Nursing staff was attentive",1
Hospital #423,S08452,4,"Professional environment",1
Hospital #423,S08453,5,"Good experience overall",0
Hospital #423,S08454,5,"Very satisfied with treatment",1
Hospital #423,S08455,5,"Professional environment",1
Hospital #423,S08456,5,"Excellent care from Dr. Smith",1
Hospital #423,S08457,2,"Poor communication about diagnosis",0
Hospital #423,S08458,1,"Long wait time in ER",2
Hospital #423,S08459,3,"Medication explanation unclear",2
Hospital #423,S08460,3,"Unresolved complaints",0
Hospital #424,S08461,5,"Quick and efficient service",1
Hospital #424,S08462,5,"Good experience overall",0
Hospital #424,S08463,4,"Would recommend to friends",1
Hospital #424,S08464,5,"Very satisfied with treatment",1
Hospital #424,S08465,4,"Good experience overall",1
Hospital #424,S08466,4,"Would recommend to friends",1
Hospital #424,S08467,5,"Very satisfied with treatment",1
Hospital #424,S08468,4,"Would recommend to friends",0
Hospital #424,S08469,4,"Clean facilities",1
Hospital #424,S08470,5,"Nursing staff was attentive",0
Hospital #424,S08471,4,"Very satisfied with treatment",0
Hospital #424,S08472,5,"Professional environment",1
Hospital #424,S08473,5,"Good experience overall",0
Hospital #424,S08474,5,"Quick and efficient service",1
Hospital #424,S08475,4,"Good experience overall",1
Hospital #424,S08476,4,"Clean facilities",1
Hospital #424,S08477,3,"Rude front desk staff",2
